2.139	8.255	10.373	0.437	0.664	0.267	0.776	
4.666	6.998	9.787	0.585	0.267	0.457	0.732	
4.696	6.568	9.652	0.559	0.363	0.394	0.271	
2.021	6.979	11.963	0.747	0.244	0.299	0.329	
2.103	7.426	10.755	0.491	0.213	0.702	0.379	
2.951	8.257	9.808	0.606	0.691	0.265	0.52	
3.984	8.809	10.039	0.361	0.566	0.416	0.452	
3.234	8.919	11.416	0.699	0.603	0.689	0.331	
2.742	8.659	10.238	0.207	0.22	0.573	0.588	
3.382	7.1	10.538	0.773	0.457	0.474	0.671	
3.9	8.413	11.551	0.203	0.498	0.685	0.744	
3.337	7.406	10.521	0.529	0.686	0.594	0.749	
2.864	8.33	11.473	0.671	0.759	0.332	0.624	
4.711	8.109	10.35	0.434	0.36	0.731	0.677	
3.446	8.073	9.938	0.265	0.274	0.432	0.538	
2.191	8.502	11.326	0.373	0.312	0.718	0.394	
4.866	7.3	10.482	0.369	0.422	0.265	0.757	
4.661	8.693	10.278	0.384	0.328	0.647	0.726	
3.849	8.744	9.703	0.644	0.605	0.467	0.668	
3.315	8.104	9.907	0.775	0.759	0.496	0.587	
2.133	7.384	9.517	0.363	0.527	0.568	0.406	
2.958	7.292	11.131	0.517	0.201	0.36	0.254	
2.602	6.497	11.979	0.228	0.731	0.384	0.302	
2.581	7.531	10.738	0.567	0.222	0.535	0.458	
4.125	7.577	10.708	0.324	0.547	0.204	0.33	
4.971	6.572	10.771	0.313	0.42	0.281	0.671	
3.581	7.606	10.543	0.356	0.298	0.269	0.721	
3.845	8.562	10.608	0.443	0.65	0.467	0.371	
4.114	6.494	10.687	0.59	0.423	0.742	0.431	
4.559	7.385	11.949	0.345	0.377	0.426	0.772	
4.877	8.395	10.845	0.247	0.489	0.686	0.237	
2.484	7.334	10.295	0.376	0.583	0.591	0.497	
3.714	7.86	9.915	0.238	0.688	0.541	0.21	
3.822	8.322	11.964	0.764	0.506	0.797	0.783	
4.005	8.243	11.756	0.542	0.578	0.27	0.335	
3.525	8.012	10.956	0.655	0.52	0.511	0.279	
3.631	7.722	11.749	0.39	0.618	0.486	0.758	
4.277	8.981	11.332	0.258	0.357	0.213	0.285	
4.864	8.126	10.788	0.317	0.684	0.624	0.585	
2.543	6.537	10.793	0.776	0.366	0.338	0.393	
3.748	7.198	10.987	0.33	0.256	0.775	0.666	
4.361	7.181	9.681	0.551	0.234	0.415	0.235	
4.337	6.093	10.715	0.747	0.245	0.712	0.302	
2.713	6.405	11.936	0.266	0.714	0.549	0.694	
4.113	7.518	10.449	0.689	0.368	0.781	0.34	
4.878	8.319	10.194	0.351	0.517	0.35	0.779	
3.252	8.309	9.832	0.394	0.377	0.256	0.374	
2.966	8.661	10.576	0.381	0.705	0.254	0.768	
4.184	7.537	10.59	0.778	0.756	0.412	0.514	
2.339	7.746	10.89	0.485	0.563	0.491	0.607	
2.025	7.861	11.221	0.732	0.371	0.732	0.546	
2.759	8.554	9.783	0.455	0.513	0.749	0.695	
2.013	7.546	10.28	0.574	0.389	0.711	0.438	
3.447	7.444	11.937	0.706	0.349	0.292	0.672	
2.741	7.347	10.225	0.525	0.548	0.341	0.493	
4.495	7.39	9.874	0.68	0.398	0.458	0.621	
2.251	7.146	11.683	0.594	0.616	0.249	0.514	
4.891	6.565	10.425	0.623	0.413	0.514	0.581	
2.123	7.907	9.895	0.667	0.373	0.373	0.453	
3.328	8.597	10.271	0.419	0.379	0.702	0.63	
4.986	8.804	9.685	0.702	0.56	0.206	0.712	
4.046	6.561	10.793	0.544	0.245	0.752	0.621	
2.262	6.791	11.59	0.386	0.211	0.394	0.699	
2.055	8.293	11.871	0.537	0.751	0.683	0.374	
3.23	7.967	11.773	0.402	0.283	0.786	0.222	
2.359	6.58	11.578	0.663	0.577	0.508	0.762	
3.83	6.769	11.017	0.545	0.29	0.314	0.538	
3.454	7.696	9.709	0.327	0.598	0.276	0.616	
4.528	8.149	11.666	0.684	0.545	0.597	0.204	
3.357	6.651	9.507	0.421	0.486	0.698	0.223	
3.123	8.248	10.555	0.794	0.315	0.465	0.328	
3.502	7.275	10.436	0.244	0.777	0.376	0.707	
4.982	7.879	10.296	0.426	0.465	0.53	0.29	
2.575	6.634	9.996	0.369	0.725	0.599	0.64	
3.491	8.459	11.073	0.413	0.726	0.684	0.453	
4.09	6.372	11.231	0.649	0.75	0.507	0.572	
2.35	8.07	10.29	0.48	0.371	0.52	0.373	
2.669	8.157	9.69	0.784	0.418	0.723	0.488	
3.308	6.95	11.545	0.693	0.263	0.752	0.471	
2.979	6.501	10.148	0.736	0.461	0.243	0.791	
2.574	6.437	9.826	0.273	0.644	0.483	0.433	
2.259	6.666	9.572	0.765	0.537	0.631	0.586	
2.019	8.467	11.852	0.634	0.507	0.273	0.441	
4.336	7.384	9.547	0.611	0.56	0.58	0.543	
3.485	6.735	11.913	0.388	0.299	0.621	0.527	
4.578	7.816	11.974	0.761	0.247	0.462	0.313	
3.17	6.363	11.379	0.226	0.491	0.236	0.424	
3.733	7.977	10.158	0.4	0.645	0.522	0.667	
2.557	7.887	9.802	0.37	0.397	0.27	0.292	
4.121	8.54	11.957	0.2	0.539	0.439	0.36	
2.97	7.017	10.212	0.42	0.27	0.29	0.657	
2.212	7.618	10.448	0.441	0.246	0.536	0.8	
2.785	6.268	10.786	0.768	0.712	0.448	0.613	
3.851	7.837	10.906	0.226	0.235	0.477	0.423	
4.448	6.25	11.885	0.483	0.667	0.762	0.781	
4.481	7.469	11.799	0.245	0.719	0.565	0.364	
3.819	8.022	11.534	0.533	0.48	0.656	0.526	
3.998	7.769	11.755	0.299	0.723	0.435	0.702	
4.349	7.874	11.944	0.567	0.54	0.799	0.24	
4.322	6.022	10.548	0.403	0.682	0.783	0.695	
4.506	8.611	11.656	0.731	0.349	0.687	0.318	
4.607	7.761	11.697	0.289	0.293	0.637	0.533	
2.732	7.027	10.823	0.761	0.579	0.482	0.366	
4.233	8.647	11.981	0.559	0.563	0.605	0.341	
3.714	6.403	11.69	0.715	0.223	0.305	0.461	
3.856	8.114	9.843	0.23	0.707	0.727	0.791	
3.226	7.224	10.875	0.614	0.461	0.308	0.21	
2.991	8.649	11.204	0.647	0.434	0.333	0.735	
3.541	7.262	9.939	0.413	0.266	0.778	0.318	
2.815	7.321	10.232	0.512	0.474	0.41	0.623	
4.671	7.179	9.82	0.493	0.599	0.214	0.523	
4.86	6.203	9.548	0.702	0.784	0.77	0.427	
4.725	7.075	10.116	0.443	0.24	0.762	0.368	
2.309	8.384	10.263	0.303	0.795	0.323	0.575	
2.548	8.075	9.747	0.55	0.609	0.378	0.59	
3.563	7.97	11.405	0.252	0.762	0.574	0.377	
2.545	7.412	11.409	0.568	0.514	0.479	0.234	
2.961	6.691	9.789	0.318	0.678	0.537	0.616	
4.96	7.273	10.15	0.774	0.304	0.671	0.663	
2.291	7.667	10.16	0.62	0.678	0.707	0.617	
4.194	6.793	11.666	0.262	0.643	0.48	0.515	
4.488	7.522	11.394	0.318	0.365	0.3	0.786	
2.696	8.412	10.917	0.783	0.391	0.673	0.347	
3.099	8.595	11.004	0.278	0.364	0.301	0.779	
4.917	7.655	11.554	0.255	0.214	0.246	0.674	
4.788	6.506	10.738	0.254	0.494	0.426	0.591	
3.665	6.859	9.75	0.539	0.302	0.503	0.517	
3.941	7.446	10.112	0.521	0.265	0.251	0.334	
3.011	8.211	11.559	0.389	0.216	0.697	0.784	
4.22	8.218	10.937	0.709	0.67	0.347	0.211	
3.354	8.841	9.753	0.565	0.716	0.235	0.657	
3.29	8.27	10.735	0.535	0.302	0.223	0.539	
2.107	6.89	10.928	0.569	0.443	0.219	0.51	
2.4	7.992	11.947	0.775	0.631	0.587	0.545	
4.947	6.38	11.276	0.375	0.787	0.265	0.602	
2.411	8.338	11.947	0.306	0.3	0.202	0.448	
4.557	6.63	10.918	0.483	0.686	0.26	0.616	
4.479	6.55	10.91	0.254	0.264	0.782	0.726	
2.064	7.137	11.291	0.274	0.52	0.242	0.584	
3.019	6.8	11.413	0.74	0.587	0.699	0.6	
3.883	6.67	10.061	0.232	0.459	0.476	0.229	
3.56	6.379	10.841	0.644	0.28	0.571	0.789	
4.795	7.48	10.022	0.629	0.391	0.496	0.408	
4.974	6.959	10.754	0.63	0.241	0.679	0.478	
3.796	7.022	11.564	0.624	0.451	0.738	0.435	
4.886	7.702	10.249	0.596	0.305	0.239	0.264	
4.787	6.072	11.978	0.79	0.452	0.563	0.212	
2.855	7.202	11.866	0.607	0.749	0.222	0.415	
3.878	7.372	9.716	0.444	0.544	0.546	0.405	
4.049	7.963	9.571	0.461	0.237	0.354	0.431	
3.54	7.96	10.69	0.311	0.642	0.436	0.575	
3.311	8.668	11.432	0.366	0.436	0.6	0.595	
4.852	6.748	10.026	0.582	0.218	0.492	0.726	
4.532	6.367	10.984	0.394	0.246	0.582	0.675	
4.285	6.202	10.768	0.772	0.248	0.236	0.404	
3.615	6.525	10.083	0.688	0.561	0.684	0.215	
3.801	7.634	9.992	0.436	0.728	0.456	0.514	
3.237	6.256	10.475	0.339	0.263	0.798	0.432	
2.623	6.341	10.435	0.763	0.327	0.321	0.447	
2.843	6.4	10.066	0.208	0.552	0.377	0.662	
4.904	8.788	9.852	0.747	0.522	0.309	0.524	
3.049	7.456	9.699	0.781	0.307	0.735	0.626	
3.463	6.267	10.976	0.232	0.582	0.299	0.574	
3.366	8.842	11.076	0.205	0.469	0.366	0.71	
4.224	6.948	10.719	0.637	0.437	0.36	0.551	
2.688	8.512	11.644	0.23	0.621	0.74	0.693	
4.545	6.035	10.013	0.459	0.692	0.503	0.226	
3.775	6.467	9.821	0.475	0.551	0.496	0.743	
4.172	6.623	9.935	0.336	0.465	0.641	0.665	
3.666	8.957	9.883	0.586	0.262	0.296	0.755	
4.963	8.531	9.579	0.751	0.639	0.422	0.547	
3.479	6.555	11.314	0.256	0.388	0.456	0.35	
3.462	7.233	10.018	0.484	0.447	0.398	0.531	
4.326	8.519	11.216	0.237	0.62	0.446	0.747	
4.102	6.077	10.701	0.497	0.31	0.211	0.536	
2.159	7.557	10.787	0.371	0.654	0.215	0.232	
2.239	8.917	10.243	0.741	0.428	0.527	0.407	
4.371	6.941	10.292	0.63	0.508	0.323	0.204	
2.997	6.82	11.347	0.743	0.528	0.76	0.212	
4.709	8.205	10.137	0.568	0.603	0.411	0.674	
3.213	8.492	11.483	0.335	0.693	0.754	0.402	
2.393	8.576	10.567	0.526	0.622	0.587	0.446	
2.263	7.241	10.398	0.393	0.312	0.449	0.789	
3.379	8.409	11.007	0.53	0.551	0.226	0.304	
3.181	7.837	11.043	0.313	0.737	0.347	0.572	
4.939	7.197	10.523	0.466	0.433	0.682	0.478	
2.307	8.2	11.1	0.478	0.474	0.468	0.558	
3.972	7.592	10.99	0.754	0.706	0.223	0.647	
2.489	7.4	11.958	0.442	0.654	0.625	0.331	
3.918	7.886	10.209	0.544	0.55	0.422	0.648	
3.7	6.03	11.036	0.683	0.44	0.542	0.321	
4.7	7.413	11.367	0.303	0.797	0.289	0.249	
4.69	8.962	10.073	0.231	0.325	0.267	0.686	
2.461	8.247	10.466	0.779	0.552	0.727	0.485	
2.796	6.172	10.883	0.715	0.352	0.656	0.346	
3.709	6.152	11.479	0.579	0.686	0.409	0.566	
2.99	8.008	10.294	0.529	0.291	0.411	0.201	
3.492	8.318	11.164	0.587	0.58	0.362	0.214	
2.468	6.333	11.033	0.51	0.528	0.615	0.634	
3.453	6.826	10.573	0.278	0.561	0.749	0.697	
2.871	6.702	10.874	0.468	0.5	0.269	0.658	
3.505	8.327	11.165	0.368	0.297	0.535	0.733	
2.143	6.302	10.545	0.688	0.607	0.5	0.528	
4.284	6.067	11.829	0.387	0.364	0.562	0.448	
3.925	8.744	9.503	0.338	0.221	0.575	0.501	
3.618	7.612	11.784	0.723	0.508	0.484	0.627	
3.924	8.713	10.916	0.348	0.748	0.5	0.63	
4.941	8.671	11.61	0.676	0.5	0.654	0.274	
3.543	8.499	9.831	0.777	0.712	0.712	0.432	
3.458	7.442	10.729	0.274	0.62	0.271	0.521	
4.311	6.755	11.423	0.265	0.435	0.656	0.464	
2.873	7.194	10.678	0.271	0.523	0.262	0.296	
4.21	7.411	10.986	0.457	0.369	0.274	0.676	
2.428	7.958	11.789	0.657	0.329	0.708	0.423	
4.009	7.007	11.287	0.502	0.282	0.299	0.354	
3.037	8.636	10.775	0.703	0.558	0.694	0.643	
2.931	8.797	10.137	0.476	0.718	0.486	0.466	
2.265	6.029	10.124	0.22	0.784	0.652	0.504	
3.964	7.961	10.329	0.576	0.343	0.78	0.662	
4.807	6.459	9.792	0.331	0.651	0.489	0.624	
4.136	8.626	11.472	0.419	0.556	0.264	0.204	
4.246	6.413	9.675	0.697	0.553	0.709	0.799	
3.782	6.427	11.592	0.7	0.223	0.652	0.446	
3.118	7.062	10.833	0.615	0.6	0.501	0.794	
3.342	7.139	10.011	0.711	0.74	0.574	0.705	
3.778	8.233	9.965	0.524	0.587	0.48	0.509	
3.098	6.616	10.069	0.275	0.438	0.742	0.249	
3.144	8.642	11.212	0.282	0.651	0.593	0.733	
2.384	8.048	9.728	0.409	0.734	0.439	0.4	
3.293	6.199	11.962	0.475	0.505	0.25	0.308	
4.074	7.403	10.938	0.736	0.567	0.767	0.55	
2.524	7.586	11.928	0.405	0.553	0.663	0.508	
4.838	8.214	10.509	0.317	0.279	0.688	0.75	
3.394	8.542	9.913	0.242	0.301	0.502	0.288	
3.257	8.751	11.523	0.202	0.286	0.675	0.639	
4.107	7.237	9.879	0.254	0.767	0.52	0.528	
3.219	6.204	11.982	0.217	0.545	0.394	0.365	
2.07	6.137	11.941	0.456	0.275	0.478	0.78	
2.435	7.14	11.727	0.495	0.369	0.417	0.227	
4.846	7.481	11.537	0.363	0.307	0.679	0.63	
4.114	8.989	10.879	0.204	0.209	0.562	0.451	
4.065	8.996	10.361	0.648	0.26	0.235	0.47	
3.587	7.513	10.955	0.564	0.744	0.21	0.43	
3.793	6.799	11.611	0.265	0.351	0.705	0.496	
4.516	7.451	9.718	0.62	0.322	0.666	0.373	
2.146	8.45	10.019	0.519	0.774	0.289	0.259	
3.878	7.978	11.834	0.499	0.791	0.313	0.714	
2.963	6.992	10.319	0.509	0.542	0.489	0.498	
4.303	8.693	9.632	0.662	0.418	0.408	0.591	
2.044	7.142	9.818	0.345	0.58	0.612	0.705	
2.201	6.02	9.633	0.507	0.271	0.215	0.523	
3.041	6.508	10.665	0.414	0.607	0.306	0.59	
3.678	8.199	9.739	0.752	0.511	0.596	0.536	
3.725	8.942	9.934	0.645	0.455	0.668	0.288	
3.079	8.392	11.832	0.283	0.662	0.292	0.741	
3.94	8.481	9.561	0.414	0.249	0.596	0.752	
4.921	7.423	9.688	0.654	0.277	0.588	0.547	
4.303	8.125	9.913	0.662	0.453	0.689	0.451	
3.198	7.21	11.14	0.216	0.598	0.421	0.356	
4.394	7.571	11.377	0.637	0.419	0.538	0.664	
4.519	6.108	11.355	0.536	0.562	0.34	0.535	
4.845	8.217	11.338	0.531	0.334	0.443	0.753	
2.221	8.391	9.531	0.76	0.318	0.237	0.276	
2.388	8.56	9.553	0.587	0.353	0.578	0.5	
2.701	6.807	9.774	0.591	0.762	0.247	0.786	
4.828	6.632	10.179	0.702	0.556	0.437	0.469	
2.845	7.817	9.848	0.666	0.781	0.217	0.582	
2.282	8.118	11.608	0.32	0.589	0.379	0.778	
2.831	8.155	10.222	0.563	0.695	0.503	0.277	
4.733	7.238	11.18	0.406	0.484	0.712	0.275	
3.084	6.308	9.884	0.262	0.75	0.676	0.266	
2.561	8.784	10.291	0.546	0.24	0.52	0.229	
2.52	6.525	11.533	0.312	0.321	0.657	0.482	
4.677	8.95	10.767	0.217	0.254	0.358	0.629	
4.748	8.735	10.902	0.399	0.637	0.233	0.476	
2.814	8.025	9.606	0.359	0.424	0.38	0.322	
4.713	7.218	9.798	0.302	0.564	0.625	0.675	
3.04	8.863	11.951	0.241	0.381	0.683	0.236	
3.597	6.37	11.494	0.434	0.724	0.267	0.786	
4.659	8.469	10.319	0.728	0.417	0.748	0.504	
3.793	7.869	10.12	0.597	0.236	0.657	0.755	
3.732	6.639	9.74	0.434	0.777	0.247	0.476	
3.381	8.326	9.767	0.644	0.707	0.244	0.704	
2.664	7.938	10.579	0.296	0.68	0.227	0.791	
4.884	8.812	9.921	0.331	0.206	0.626	0.301	
3.488	7.151	10.174	0.69	0.537	0.609	0.68	
2.169	8.485	10.527	0.558	0.554	0.79	0.263	
3.44	6.937	11.587	0.39	0.522	0.689	0.783	
4.789	6.629	10.025	0.697	0.345	0.236	0.472	
2.571	7.603	11.465	0.659	0.478	0.463	0.544	
3.209	7.632	11.318	0.273	0.535	0.228	0.508	
2.809	7.701	9.696	0.681	0.436	0.547	0.458	
2.204	7.882	9.58	0.421	0.23	0.752	0.202	
4.083	7.538	11.26	0.266	0.214	0.583	0.348	
4.56	6.17	10.746	0.561	0.21	0.639	0.544	
3.262	6.165	11.812	0.258	0.393	0.53	0.44	
3.386	8.211	11.032	0.456	0.415	0.614	0.711	
3.101	8.656	10.074	0.641	0.559	0.533	0.491	
4.363	7.006	9.8	0.299	0.448	0.595	0.333	
3.692	6.985	9.902	0.541	0.409	0.717	0.319	
2.497	8.712	11.128	0.434	0.569	0.208	0.322	
3.164	8.798	11.335	0.204	0.72	0.662	0.229	
3.431	6.183	10.957	0.331	0.61	0.705	0.466	
4.66	6.331	10.061	0.328	0.533	0.449	0.756	
4.149	8.325	10.965	0.48	0.243	0.37	0.669	
4.454	8.892	9.881	0.349	0.426	0.637	0.789	
4.226	7.369	10.854	0.282	0.435	0.289	0.51	
3.897	7.229	10.014	0.793	0.481	0.716	0.524	
2.633	6.276	9.652	0.715	0.645	0.426	0.233	
3.286	8.354	11.304	0.227	0.679	0.347	0.296	
2.31	8.778	10.544	0.459	0.603	0.382	0.336	
4.604	8.993	9.892	0.368	0.767	0.416	0.591	
3.092	6.706	11.653	0.228	0.41	0.408	0.665	
3.813	6.169	10.511	0.334	0.76	0.665	0.718	
2.514	6.717	10.47	0.659	0.519	0.322	0.517	
4.038	6.916	10.896	0.665	0.614	0.536	0.781	
4.956	6.635	10.266	0.529	0.584	0.644	0.615	
4.851	6.673	9.96	0.645	0.57	0.236	0.693	
3.059	7.187	11.583	0.46	0.787	0.702	0.673	
4.629	8.291	10.899	0.6	0.216	0.665	0.624	
4.385	8.31	10.742	0.668	0.552	0.522	0.535	
4.33	7.998	11.657	0.38	0.589	0.59	0.331	
2.427	8.695	10.126	0.288	0.537	0.488	0.258	
4.147	8.962	10.092	0.486	0.496	0.757	0.35	
4.8	7.743	10.029	0.611	0.356	0.268	0.466	
4.237	8.195	11.894	0.736	0.502	0.685	0.502	
3.23	6.644	9.652	0.519	0.704	0.25	0.339	
3.933	6.593	10.005	0.61	0.36	0.706	0.499	
3.935	6.119	9.635	0.78	0.685	0.68	0.293	
2.17	6.59	9.532	0.543	0.653	0.514	0.444	
2.632	7.841	9.81	0.237	0.753	0.296	0.503	
2.897	7.885	9.82	0.678	0.291	0.462	0.61	
2.255	8.521	9.942	0.587	0.332	0.756	0.548	
4.815	6.381	11.368	0.657	0.651	0.572	0.51	
2.494	7.421	11.921	0.603	0.632	0.51	0.746	
4.429	6.273	11.603	0.763	0.355	0.391	0.401	
3.198	8.613	11.318	0.681	0.553	0.693	0.446	
4.454	8.483	10.302	0.432	0.53	0.631	0.428	
4.962	8.271	9.664	0.256	0.256	0.497	0.386	
2.257	8.965	10.538	0.242	0.371	0.589	0.663	
4.595	7.324	11.352	0.385	0.4	0.269	0.755	
4.462	6.375	10.087	0.444	0.338	0.219	0.661	
3.055	7.226	11.649	0.763	0.572	0.464	0.51	
3.841	7.145	11.406	0.568	0.386	0.781	0.542	
4.119	8.512	10.442	0.386	0.227	0.643	0.4	
3.688	7.483	10.033	0.425	0.647	0.74	0.209	
3.788	8.899	9.841	0.292	0.322	0.592	0.65	
3.535	7.337	10.206	0.369	0.757	0.354	0.412	
4.393	8.241	11.92	0.411	0.617	0.242	0.332	
3.111	8.579	10.37	0.275	0.627	0.367	0.301	
4.712	7.728	10.215	0.641	0.693	0.231	0.395	
3.599	6.697	9.84	0.401	0.37	0.776	0.381	
4.105	6.87	11.687	0.478	0.51	0.587	0.33	
3.006	7.753	11.562	0.77	0.592	0.309	0.639	
2.562	7.217	11.329	0.41	0.292	0.784	0.275	
2.178	8.913	10.96	0.366	0.528	0.204	0.422	
2.59	8.501	10.841	0.379	0.222	0.281	0.713	
3.721	6.5	11.987	0.5	0.781	0.603	0.657	
3.115	7.362	11.304	0.295	0.694	0.625	0.76	
2.62	7.911	9.634	0.761	0.475	0.639	0.364	
4.585	6.841	11.871	0.429	0.246	0.716	0.707	
4.552	7.549	9.524	0.554	0.263	0.479	0.205	
2.3	8.556	11.713	0.228	0.771	0.524	0.639	
3.62	6.785	11.699	0.326	0.684	0.719	0.282	
3.066	7.532	11.922	0.377	0.407	0.63	0.662	
4.427	8.821	11.118	0.564	0.633	0.312	0.589	
4.129	6.514	10.589	0.629	0.542	0.381	0.33	
4.72	7.185	10.943	0.739	0.316	0.628	0.453	
3.418	7.589	11.145	0.417	0.681	0.201	0.394	
3.606	6.149	11.655	0.22	0.388	0.402	0.408	
4.575	7.747	10.322	0.696	0.337	0.418	0.241	
4.174	6.492	10.49	0.486	0.473	0.519	0.437	
4.586	8.384	11.098	0.204	0.22	0.399	0.45	
3.482	8.638	10.115	0.477	0.524	0.737	0.412	
2.753	6.398	11.064	0.59	0.552	0.755	0.303	
3.641	8.487	10.248	0.381	0.501	0.201	0.697	
3.09	7.719	11.774	0.556	0.449	0.214	0.731	
2.377	8.852	11.467	0.455	0.408	0.472	0.751	
3.468	8.562	10.405	0.232	0.726	0.692	0.223	
4.951	7.533	10.639	0.304	0.436	0.701	0.415	
3.269	7.174	10.812	0.674	0.603	0.775	0.567	
3.063	7.326	11.721	0.586	0.749	0.435	0.256	
4.887	7.959	11.188	0.529	0.657	0.761	0.253	
4.182	8.259	9.998	0.392	0.588	0.255	0.663	
3.466	6.195	9.573	0.248	0.752	0.48	0.758	
2.609	8.722	10.085	0.542	0.391	0.27	0.653	
2.183	6.846	9.606	0.527	0.734	0.734	0.383	
3.3	8.059	9.741	0.314	0.268	0.398	0.268	
3.652	6.85	11.963	0.386	0.221	0.558	0.776	
3.114	7.188	11.271	0.238	0.565	0.354	0.771	
2.123	6.887	10.863	0.736	0.541	0.537	0.531	
3.619	7.236	11.703	0.582	0.639	0.399	0.691	
2.981	8.589	11.139	0.459	0.346	0.271	0.527	
2.836	7.72	9.809	0.525	0.609	0.607	0.638	
3.363	7.453	9.687	0.4	0.56	0.41	0.303	
3.309	8.545	10.936	0.626	0.676	0.292	0.529	
3.353	6.423	10.627	0.337	0.742	0.226	0.482	
4.85	8.793	11.811	0.269	0.55	0.277	0.483	
2.485	7.622	10.307	0.64	0.425	0.692	0.367	
4.327	6.529	11.85	0.465	0.554	0.293	0.589	
2.329	8.154	11.87	0.231	0.691	0.614	0.207	
3.388	6.5	11.695	0.436	0.447	0.462	0.537	
4.219	7.085	10.221	0.295	0.639	0.711	0.541	
3.273	7.922	9.953	0.532	0.269	0.339	0.224	
4.192	6.999	9.666	0.703	0.74	0.581	0.741	
2.088	6.382	11.549	0.26	0.735	0.28	0.792	
3.817	7.13	10.916	0.73	0.23	0.207	0.212	
4.093	7.545	10.056	0.481	0.383	0.747	0.61	
3.14	6.671	10.684	0.428	0.274	0.753	0.419	
2.603	8.043	10.114	0.467	0.452	0.434	0.501	
3.167	8.728	10.338	0.604	0.206	0.368	0.463	
3.51	6.691	11.256	0.648	0.591	0.208	0.79	
4.544	7.312	11.864	0.429	0.709	0.532	0.349	
2.276	7.568	10.568	0.458	0.309	0.412	0.451	
3.442	7.077	9.665	0.588	0.735	0.567	0.357	
2.011	7.278	9.759	0.378	0.626	0.286	0.224	
3.197	7.294	9.712	0.278	0.745	0.735	0.245	
2.057	7.506	9.959	0.373	0.423	0.29	0.641	
3.507	7.428	11.456	0.678	0.374	0.772	0.655	
3.424	7.165	11.191	0.511	0.267	0.733	0.598	
4.092	6.695	9.67	0.604	0.698	0.356	0.701	
4.449	7.923	10.835	0.342	0.304	0.304	0.218	
4.778	8.017	10.447	0.61	0.346	0.386	0.714	
3.798	6.322	11.106	0.293	0.641	0.365	0.643	
2.58	8.401	10.422	0.772	0.3	0.224	0.251	
2.535	6.411	10.995	0.694	0.763	0.282	0.564	
4.024	8.484	9.619	0.764	0.779	0.677	0.763	
2.748	7.706	10.017	0.278	0.313	0.595	0.419	
4.18	8.01	9.605	0.324	0.6	0.762	0.546	
4.608	6.862	11.967	0.598	0.636	0.512	0.402	
4.048	8.848	10.8	0.474	0.337	0.589	0.695	
4.627	6.078	11.022	0.463	0.522	0.782	0.767	
4.067	7.749	9.623	0.279	0.463	0.326	0.709	
3.26	8.391	10.337	0.687	0.241	0.557	0.489	
3.744	7.307	9.965	0.717	0.468	0.539	0.578	
2.222	7.723	11.964	0.365	0.587	0.773	0.494	
4.407	6.848	11.826	0.313	0.8	0.557	0.5	
4.412	8.218	11.102	0.326	0.72	0.792	0.708	
3.664	8.352	9.575	0.751	0.246	0.579	0.513	
4.447	6.416	10.852	0.704	0.456	0.285	0.357	
4.64	7.85	11.433	0.603	0.529	0.673	0.291	
3.746	7.015	10.483	0.215	0.449	0.225	0.487	
4.076	7.579	9.803	0.62	0.372	0.229	0.729	
3.8	6.126	9.745	0.519	0.548	0.379	0.521	
3.588	8.557	10.807	0.581	0.423	0.385	0.523	
2.035	7.671	10.07	0.613	0.211	0.351	0.405	
3.628	6.502	11.051	0.487	0.6	0.307	0.773	
2.372	7.234	10.842	0.278	0.567	0.461	0.553	
4.515	7.661	11.579	0.799	0.248	0.366	0.316	
2.824	8.652	11.953	0.764	0.526	0.645	0.608	
4.325	8.598	10.706	0.31	0.593	0.326	0.739	
4.152	6.083	10.477	0.742	0.702	0.655	0.469	
4.169	7.74	11.766	0.629	0.266	0.578	0.29	
2.108	8.245	10.137	0.286	0.42	0.396	0.772	
3.685	8.548	10.188	0.437	0.285	0.383	0.64	
4.078	6.994	11.791	0.342	0.665	0.419	0.439	
4.368	8.169	11.918	0.779	0.421	0.748	0.546	
2.024	6.865	10.97	0.793	0.673	0.327	0.312	
2.512	8.543	10.08	0.782	0.464	0.755	0.33	
2.469	7.637	10.298	0.415	0.666	0.704	0.615	
3.923	7.402	10.919	0.34	0.239	0.247	0.423	
3.65	6.008	9.782	0.278	0.481	0.505	0.303	
4.961	7.415	10.625	0.263	0.379	0.3	0.608	
4.683	8.672	11.257	0.666	0.276	0.514	0.212	
3.456	6.54	10.346	0.536	0.524	0.65	0.37	
3.364	6.226	9.654	0.481	0.244	0.537	0.245	
3.664	7.664	10.932	0.271	0.299	0.711	0.693	
2.11	8.285	10.269	0.419	0.796	0.251	0.514	
2.554	6.01	10.004	0.288	0.471	0.692	0.352	
2.27	8.44	10.055	0.633	0.425	0.4	0.701	
2.678	8.108	11.897	0.38	0.578	0.57	0.582	
4.08	6.729	11.303	0.361	0.466	0.538	0.218	
2.087	7.393	11.541	0.323	0.487	0.388	0.424	
2.581	6.556	11.804	0.297	0.44	0.276	0.716	
4.435	8.28	11.702	0.412	0.355	0.798	0.21	
4.246	6.599	9.729	0.315	0.485	0.379	0.302	
2.838	8.702	9.89	0.618	0.434	0.616	0.673	
3.143	7.199	10.784	0.364	0.693	0.535	0.667	
2.318	6.662	10.102	0.43	0.579	0.48	0.278	
4.554	8.915	11.088	0.213	0.212	0.491	0.413	
2.219	7.931	10.124	0.603	0.224	0.548	0.399	
3.516	6.616	10.515	0.661	0.443	0.317	0.447	
